"company_name","address","company_tax_code","ward_or_commune","district","province_or_city","country","einvoice_contact_name","einvoice_contact_email"
"CÔNG TY CỔ PHẦN TAKI VIỆT NAM","Số 98 hẻm 81/24/47 đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam","0106188383","Phường Nghĩa Đô","Quận Cầu Giấy","Hà Nội","Việt Nam","CÔNG TY CỔ PHẦN TAKI VIỆT NAM","duongdai1205@gmail.com"
"CÔNG TY TNHH VIET TEC ENTERPRISE","Lầu 4, Số 30 Đặng Văn Ngữ, Phường 10, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam","0315865663","Phường 10","Quận Phú Nhuận","Hồ Chí Minh","Việt Nam","CÔNG TY TNHH VIET TEC ENTERPRISE","DUCHAIHP1231@GMAIL.COM"
"CÔNG TY CỔ PHẦN GIAO NHẬN QUỐC TẾ BẾN HẢI","Số 91 Tôn Đức Thắng, Phường Trần Nguyên Hãn, Quận Lê Chân, Thành Phố Hải Phòng","0200952246",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY BẢO HIỂM BƯU ĐIỆN QUẢNG NINH","SỐ 156B LÊ THÁNH TÔNG- TP HẠ LONG- QUẢNG NINH","0100774631-013",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CHI NHÁNH CÔNG TY TNHH GIAO NHẬN HÀNG HẢI TOÀN CẦU TẠI HP","P1,TẦNG 7,TÒA NHÀ THÀNH ĐẠT,SỐ 3 LÊ THÁNH TÔNG,P MÁY TƠ,Q NGÔ QUYỀN,TP HẢI PHÒNG","0104936604-001",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VÀ KINH DOANH TỔNG HỢP HOÀNG HÀ","Thôn Vĩnh Lộc, Xã Thư Phú, Huyện Thường Tín, Thành phố Hà Nội, Việt Nam","0106251927","Xã Thư Phú","Huyện Thường Tín","Hà Nội","Việt Nam","CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VÀ KINH DOANH TỔNG HỢP HOÀNG HÀ","VANTAI.TUNGLINH@GMAIL.COM"
"CÔNG TY TNHH TIẾP VẬN TOÀN CẦU HẢI ĐĂNG","Số 86 phố Trần Tử Bình, Phường Nghĩa Tân, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam","0109451201","Phường Nghĩa Tân","Quận Cầu Giấy","Hà Nội","Việt Nam","CÔNG TY TNHH TIẾP VẬN TOÀN CẦU HẢI ĐĂNG","invoicehan@hdglog.vn;nghiepvu@hdglog.vn;imp@hdglog.vn"
"CÔNG TY TNHH DATANI LOGISTICS","Tầng 3, Số 86 Đường Trần Tử Bình, Phường Nghĩa Tân, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam","0109749358","Phường Nghĩa Tân","Quận Cầu Giấy","Hà Nội","Việt Nam","CÔNG TY TNHH DATANI LOGISTICS","SALES.DTNLOGISTICS@GMAIL.COM"
"CÔNG TY TNHH TOA PERFORMANCE COATING (VIỆT NAM)","1.9 P.9.8B Tòa Nhà E-Town, 364 Cộng Hòa, P13, Q. Tân Bình, TP. Hồ Chí Minh","0310685138",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ TƯỜNG THỊNH","Tầng 2, Số 198 Phố Lạc Trung, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành Phố Hà Nội","0104152906",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN VẬT TƯ THIẾT BỊ CÔNG NGHIỆP HAVI","Số nhà 25, Tổ 10, Khu 5, Phường Yết Kiêu, Thành phố Hạ Long, Tỉnh Quảng Ninh, Việt Nam","5701925429","Phường Yết Kiêu","Thành phố Hạ Long","Quảng Ninh","Việt Nam","CÔNG TY CỔ PHẦN VẬT TƯ THIẾT BỊ CÔNG NGHIỆP HAVI","PHAMVANTHIENCDHH@GMAIL.COM"
"CÔNG TY TNHH TRUNG LỰC","SỐ 769 ĐƯỜNG SỐ 3-KHU C-AN PHU-QUẬN 2, TP HCM","0302969383",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH CÔNG NGHIỆP THT VIỆT NAM","Số nhà 39E,ngõ 193 Nam Dư, Tổ 11 Phường Lĩnh Nam, Quận Hoàng Mai, Thành phố Hà Nội, Việt Nam","0106515312","Phường Lĩnh Nam","Quận Hoàng Mai","Hà Nội","Việt Nam","CÔNG TY TNHH CÔNG NGHIỆP THT VIỆT NAM","congnghieptht@gmail.com"
"Doanh Nghiệp Tư Nhân Thương Mại Kỹ Thuật Song Lợi","163/24/14 TÔ HIẾN THÀNH, PHƯỜNG 13, QUẬN 10, TP. HỒ CHÍ MINH","0301166665",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"VIETRANS HẢI PHÒNG","SỐ 5A,HOÀNG VĂN THỤ,HỒNG BÀNG,HẢI PHÒNG","0200128737",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CHI NHÁNH CÔNG TY TNHH MTV TIẾP VẬN VÀ PHÂN PHỐI PHƯƠNG ĐÔNG","P.233 Tầng 2,TN Thành Đạt 1,Số 3 Lê Thánh Tông,P. Máy Tơ,Q. Ngô Quyền,Tp. Hải Phòng","0305104282-001",NULL,NULL,NULL,"Việt Nam","CHI NHÁNH CÔNG TY TNHH MTV TIẾP VẬN VÀ PHÂN PHỐI PHƯƠNG ĐÔNG","GENERAL@HPH.OLC-GROUP.COM"
"Công Ty Cổ Phần Xuất Nhập Khẩu Và Thương  Mại Hoàng Long","SÔ 13, NGÕ VẠN KIẾP, P. CỬA NAM, Q. HOÀN KIẾM, TP HÀ NỘI","0102354061",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH THƯƠNG MẠI HANARO VIỆT NAM","SỐ 18 NGUYỄN THỊ ĐỊNH, PHƯỜNG TRUNG HÒA, QUẬN CẦU GIẤY, HÀ NỘI","0104414044",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN XI MĂNG THĂNG LONG","Xã Lê Lợi, Huyện Hoành Bồ, Tỉnh Quảng Ninh","5700360871",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN NOVO-VIỆT TIỆP","Thôn Viên Nội, Xã Vân Nội, Huyện Đông Anh, Thành phố Hà Nội, Việt Nam","0108813748","Xã Vân Nội","Huyện Đông Anh","Hà Nội","Việt Nam","CÔNG TY CỔ PHẦN NOVO-VIỆT TIỆP","SONNT3009@GMAIL.COM"
"CÔNG TY TNHH MTV NƯỚC SẠCH HÀ NỘI","44 ĐƯỜNG YÊN PHỤ - BA ĐÌNH- HÀ NỘI","0100106225",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH TEIJIN FRONTIER VIỆT NAM","Số 590 Phạm Văn Thuận, KP 5, phường Tam Hiệp, thành phố Biên Hòa, tỉnh Đồng Nai, Việt Nam","3600506273","Phường Tam Hiệp","Thành phố Biên Hoà","Đồng Nai","Việt Nam","CÔNG TY TNHH TEIJIN FRONTIER VIỆT NAM","minhhoai@teijin-frontier.com"
"CÔNG TY CỔ PHẦN MEDION VIỆT NAM","Lô số NM5 Khu công nghiệp tập trung vừa và nhỏ Phú Thị, Xã Phú Thị, Huyện Gia Lâm, Thành phố Hà Nội, Việt Nam","0105838695","Xã Phú Thị","Huyện Gia Lâm","Hà Nội","Việt Nam","CÔNG TY CỔ PHẦN MEDION VIỆT NAM","import@greenvet.vn;ex-im-dpt@greenvet.vn"
"CÔNG TY CỔ PHẦN ROSON VIỆT NAM","Số 696  698 Trương Định, Phường Giáp Bát, Quận Hoàng Mai, Thành phố Hà Nội, Việt Nam","0106464139","Phường Giáp Bát","Quận Hoàng Mai","Hà Nội","Việt Nam","CÔNG TY CỔ PHẦN ROSON VIỆT NAM","liam.vnhph@gmail.com"
"Công Ty TNHH Xuất Nhập Khẩu Dệt May Thành Công","Số nhà 22,tổ dân phố 3, đường Thanh Lãm,P.Phú Lâm,Q.Hà Đông, Hà Nội","0106575512",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH CÔNG NGHIỆP CHÍNH XÁC MERRIMACK RIVER (HD)","Lô B12 và B13 Phân Khu Phía Tây,Khu Công Nghiệp Phú Thái,Huyện Kim Thành,Tỉnh Hải Dương","0801080102",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH MỘT THÀNH VIÊN L&S VINA","Lô số 06 Khu  Công nghiệp Thụy Vân, Xã Thụy Vân, Thành phố Việt Trì, Tỉnh Phú Thọ, Việt Nam","2600969551","Xã Thụy Vân","Thành phố Việt Trì","Phú Thọ","Việt Nam","CÔNG TY TNHH MỘT THÀNH VIÊN L&S VINA","PHUOCLE868@GMAIL.COM"
"CÔNG TY TNHH KIM TOAN","PHƯƠNG CHIỂU TIÊN LỮ HƯNG YÊN","0900220858",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN  SẢN XUẤT - XUẤT NHẬP KHẨU DỆT MAY","SỐ 20, ĐƯỜNG LĨNH NAM, PHƯỜNG MAI ĐỘNG, QUẬN HOÀNG MAI, TP HÀ NỘI, VIỆT NAM","0102405830",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CP GẠCH MEN COSEVCO","KHU CN HÒA KHÁNH, LIÊN CHIỂU, ĐÀ NẴNG","0400347937",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN KHÍ CÔNG NGHIỆP CÁT THÀNH","THÔN PHÚ AN,TT CÁT THÀNH,TRỰC NINH,NAM ĐỊNH","0600455633",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH HABOK","Đường 398, Xã Cảnh Thụy, Huyện Yên Dũng, Tỉnh Bắc Giang, Việt Nam","2400398371","Xã Cảnh Thụy","Huyện Yên Dũng","Bắc Giang","Việt Nam","CÔNG TY TNHH HABOK","MR.XUAN12345@GMAIL.COM"
"CHI NHÁNH CÔNG TY CỔ PHẦN LOGISTICS VINALINK TẠI HẢI PHÒNG","Phòng 213-214 Tầng 2, Toà nhà Thành Đạt 1, Số 3 đường Lê Thánh Tông, Phường Máy Tơ, Quận Ngô Quyền, Thành phố Hải Phòng, Việt Nam","0301776205-002","Phường Máy Tơ","Quận Ngô Quyền","Hải Phòng","Việt Nam","CHI NHÁNH CÔNG TY CỔ PHẦN LOGISTICS VINALINK TẠI HẢI PHÒNG","hph.vantai1@gmail.com"
"CÔNG TY TNHH ITSUWA VIỆT NAM","Tầng 9,tòa nhà ICON4,số 243A Đê La Thành,phường Láng Thượng,quận Đống Đa,thành phố Hà Nội","0103045098",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH TS VINA","XÃ ĐỊNH LIÊN,HUYỆN YÊN ĐỊNH,TỈNH THANH HÓA","2802054571",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN BẢO HỘ LAO ĐỘNG VIỆT NAM","TỔ 57,CỤM 9,PHƯỜNG PHÚ THƯỢNG,Q.TÂY HỒ,TP HÀ NỘI,VIỆT NAM","0101771418",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH THƯƠNG MẠI VÀ KỸ THUẬT MOVIS VIỆT NAM","Tầng 4, Số 229 Quang Trung, Phường Quang Trung, Quận Hà Đông, Thành phố Hà Nội, Việt Nam","0108322147","Phường Quang Trung","Quận Hà Đông","Hà Nội","Việt Nam","CÔNG TY TNHH THƯƠNG MẠI VÀ KỸ THUẬT MOVIS VIỆT NAM",NULL
"CÔNG TY CỔ PHẦN THIẾT BỊ TRÀNG AN","SỐ 192, NGÕ 155 TRƯỜNG CHINH, PHƯƠNG LIỆT, THANH XUÂN, HÀ NỘI","0102394339",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH CON ĐƯỜNG TỐT NHẤT","Phòng 701 Tòa nhà D17/D6 Khu đô thị mới Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam","0101552399","Phường Dịch Vọng","Quận Cầu Giấy","Hà Nội","Việt Nam","CÔNG TY TNHH CON ĐƯỜNG TỐT NHẤT","LOGSHP@KMG.VN"
"CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ - VẬN CHUYỂN NA VA","60/26 Quốc Lộ 13, Phường 26, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","0305060282","Phường 26","Quận Bình Thạnh","Hồ Chí Minh","Việt Nam","CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ - VẬN CHUYỂN NA VA","INFO@NAVACAR.COMGO"
"CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI ĐÁ BẢO LONG","Xóm Nội An, Xã Đại Yên, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam","0107772665","Xã Đại Yên","Huyện Chương Mỹ","Hà Nội","Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ THƯƠNG MẠI B&G","SỐ 47/218 PHỐ CHỢ,KHÂM THIÊN,ĐỐNG ĐA,HÀ NỘI","0103714856",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN DƯỢC PHẨM TRUNG ƯƠNG CPC1","Số356A,đường Giải Phóng Phường Phương Liệt Quận Thanh Xuân-Thành Phố Hà Nội,VN","0100108536",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CN Công Ty Liên Doanh TNHH Tiếp Vận Và Vận Tải Speedmark","Phòng 12,Tầng 1-tòa nhà Thành Đạt-Số 3 Lê Thánh Tông,P.Máy Tơ,Q.Ngô Quyền,TP.Hải Phòng","0303009932-002",NULL,NULL,NULL,"Việt Nam","CN Công Ty Liên Doanh TNHH Tiếp Vận Và Vận Tải Speedmark","ACCOUNT-HPG@SPEEDMARK.COM.VN;OPERATION.HPG@SPEEDMARK.COM.VN"
"CÔNG TY CỔ PHẦN BAO BÌ CẤP 1 PGA","Lô A29, Khu công nghiệp kỹ thuật cao An Phát, Km 47 Quốc lộ 5, Phường Việt Hòa, Thành phố Hải Dương, Tỉnh Hải Dương, Việt Nam","0801350479","Phường Việt Hòa","Thành phố Hải Dương","Hải Dương","Việt Nam","CÔNG TY CỔ PHẦN BAO BÌ CẤP 1 PGA","hddtpga@gmail.com"
"CONG TY TNHH YANTAI MOON VIET NAM","LO 55 KCX & CN LINH TRUNG III, TRANG BANG, TAY NINH","3900392299",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CN CÔNG TY TNHH MTV DƯỢC PHẨM TW1","7B/27/5 THÀNH THÁI, PHƯỜNG14, QUẬN 10, TP HỒ CHÍ MINH","0100108536008",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"NGÂN HÀNG TMCP QUỐC TẾ VN-CN HP",NULL,"",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH MỘT THÀNH VIÊN IRIFUNE DYNAMIC SHIPPING VIỆT NAM","209 HOÀNG VĂN THỤ, PHƯỜNG 8, QUẬN PHÚ NHUẬN, TP. HCM","0312247700",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN VPG","484 PHỦ THƯỢNG ĐOẠN, ĐÔNG HẢI, HẢI AN, HP","0200951267",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"Công Ty Cổ Phần Giải Pháp Chống Cháy Việt Nam","Phòng 106 tập thể Hải Châu,P.Vĩnh Tuy,Q.Hai Bà Trưng,TP Hà Nội,Việt Nam","0106240724",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH PHÁT TRIỂN KỸ THUẬT DTC","Tầng 5,Số 177 Quan Hoa,Phường Quan Hoa,Quận Cầu Giấy,Hà Nội","0101979744",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH FASTVINA","Số nhà 57, Phố chợ Cửu Cao, Xã Cửu Cao, Huyện Văn Giang, Tỉnh Hưng Yên, Việt Nam","0901087327","Xã Cửu Cao","Huyện Văn Giang","Hưng Yên","Việt Nam","CÔNG TY TNHH FASTVINA","THANHHUONG1131@GMAIL.COM"
"CÔNG TY TNHH HƯNG PHÁT TOÀN CẦU","SỐ 36 LÔ4,QUÁN NAM,KINH DƯƠNG LÊ CHÂN,HẢI PHÒNG","0201267483",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CPTM VÀ DƯỢC PHẨM TRÚC TÂM","SỐ 6,NGÁCH 560/65,PHƯỜNG GIA THỤY QUẬN LONG BIÊN THÀNH PHỐ HÀ NỘI","0101427077",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN THƯƠNG MẠI CÔNG NGHIỆP QUỐC TẾ GBI","SỐ 94 ĐƯỜNG NGUY, NHƯ KONTUM, P.NHÂN CHÍNH, Q.THANH XUÂN, TP HÀ NỘI","0105265243",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CHI NHÁNH CÔNG TY TNHH XĂNG DẦU IDEMITSU Q8 TẠI HẢI PHÒNG","Km 108, bên trái tuyến của đường quốc lộ 5 kéo dài từ Đình Vũ về Hà Nội, P. Đồng Hải 2, Q. Hải An, TP Hải Phòng, Việt Nam","0107401117-001",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH YOUNGONE NAM ĐỊNH","Lô O, P, Q, R đường N6 Khu công nghiệp Hòa Xá, Phường Mỹ Xá, Thành phố Nam Định, Tỉnh Nam Định, Việt Nam","0600327800",NULL,"Thành phố Nam Định","Nam Định","Việt Nam","CÔNG TY TNHH YOUNGONE NAM ĐỊNH","ACC.HP@KNGLVN.COM;xoanguyen.hp85@gmail.com"
"Công Ty CP Đầu Tư Xây Dựng& Phát Triển Đô Thị Hồng Hà","T1,2 TN3, Dịch Vọng, Cầu Giấy, Hà Nội","0100103457",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH NGHĨA THÚY","25 PHẠM HỮU ĐIỀU,NIỆM NGHĨA,LÊ CHÂN,HẢI PHÒNG","0200833496",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH GIAO NHẬN VẬN TẢI QUỐC TẾ ĐA PHƯƠNG THỨC THÔNG MINH","Tầng 5, Toà nhà Đinh Lễ số 1 Đinh Lễ, phường 13, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","0312271277","phường 13","Quận 4","Hồ Chí Minh","Việt Nam","CÔNG TY TNHH GIAO NHẬN VẬN TẢI QUỐC TẾ ĐA PHƯƠNG THỨC THÔNG MINHEMILY","customerservices@mtl.com.vn;july-dung@mtl.com.vn"
"CÔNG TY TNHH LIÊN KẾT Á CHÂU","SỐ 2 TRIỆU QUỐC ĐẠT, QUẬN HOÀN KIẾM, HÀ NỘI","0101142917",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN ĐẦU TƯ VẠN KHOA","Số 166 đường Phạm Văn Đồng,phường Xuân Đỉnh, quận Bắc Từ Liêm, Thành Phố Hà Nội","0104936869",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH GAS TECH","Đường TS 11, Khu công Nghiệp Tiên Sơn, Huyện Tiên du, Tỉnh Bắc Ninh","2300246230",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH ONECHANG VINA","TỔ DÂN PHỐ: THÀNH BẮC, PHƯỜNG XƯƠNG GIANG, TP BẮC GIANG, TỈNH BẮC GIANG","2400760016",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH THIẾT BỊ PHÒNG CHÁY CHỮA CHÁY BÌNH AN","Km92, Quốc Lộ 5, P. Hùng Vương, Q. Hồng Bàng, TP. Hải Phòng","0200746081",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ XÂY DỰNG MINH SƠN","Số 6, đường số 9, Khu đô thị ven sông Lạch Tray, Phường Vĩnh Niệm, Quận Lê Chân, Thành phố Hải Phòng, Việt Nam","0200576520","Phường Vĩnh Niệm","Quận Lê Chân","Hải Phòng","Việt Nam","CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ XÂY DỰNG MINH SƠN","vhainguyen1995@gmail.com"
"CÔNG TY TNHH TIMESKIP GROUP","Số 35 đường Trung Yên 9, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam","0109220726","Phường Yên Hoà","Quận Cầu Giấy","Hà Nội","Việt Nam",NULL,NULL
"CÔNG TY TNHH MTV YANGMIN ENTERPRISE (VIỆT NAM)","CCN ĐA NGHỀ ĐÔNG THỌ XÃ ĐÔNG THỌ HUYỆN YÊN PHONG TỈNH BẮC NINH","0100970185",NULL,NULL,NULL,"Việt Nam","MR DŨNG","congtythuyanh2005@gmail.com"
"CÔNG TY CỔ PHẦN TẬP ĐOÀN DEKKO","Lô 2-4-5 Khu CN Nam Thăng Long, Phường Thụy Phương, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam","0100384984","Phường Thụy Phương","Quận Bắc Từ Liêm","Hà Nội","Việt Nam",NULL,NULL
"CÔNG TY TNHH NHÀ SƠN VÂN","SÓ2 NGÁCH11, NGÕ 299 THỤY KHUÊ,P.BƯỞI,Q.TÂY HỒ,HÀ NỘI","0101269430",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH MTV XNK TRƯỜNG AN","SỐ 55- NGUYỄN THÁI HỌC-P,GIA CẨM-VIỆT TRÌ-PHÚ THỌ","2600691257",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CHI NHÁNH CÔNG TY TNHH ICEL LOGISTICS TẠI THÀNH PHỐ HỒ CHÍ MINH","Phòng 1406, Tầng 14, Saigon Riverside Office Center, 2A - 4A Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","0108307780-002","Phường Bến Nghé","Quận 1","Hồ Chí Minh","Việt Nam","CHI NHÁNH CÔNG TY TNHH ICEL LOGISTICS TẠI THÀNH PHỐ HỒ CHÍ MINH","icelhcm_air@icellogistics.com"
"CONG TY CP TRUYEN THONG RONG VIET",NULL,"0102156775",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CHI NHÁNH TẠI HẢI PHÒNG - CÔNG TY TNHH HOI WAH SHIPPING AGENCIES (VIETNAM)","Phòng 506, toà nhà TD Business Center, số 20A đường Lê Hồng Phong, Phường Đông Khê, Quận Ngô Quyền, Thành phố Hải Phòng, Việt Nam","0313652532-001","Phường Đông Khê","Quận Ngô Quyền","Hải Phòng","Việt Nam","CHI NHÁNH TẠI HẢI PHÒNG - CÔNG TY TNHH HOI WAH SHIPPING AGENCIES (VIETNAM)","hav@hwshipping.com;doc@hwshipping.com"
"CTY TNHH XE NÂNG TÍN QUANG","180 ĐƯỜNG 11,P.LINH XUÂN,Q.THỦ ĐỨC,TP HCM","0303709606",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN GIAO NHẬN ANT","Phòng 609 tòa nhà số 133 đường Thái Hà,Phường Trung Liệt,Quận Đống Đa,Thành Phố Hà Nội,Việt Nam","0106133465",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH LINCOLN VIỆT NAM","SỐ 166 NGUYỄN XIỂN,PHƯỜNG HẠ ĐÌNH,QUẬN THANH XUÂN,TP HÀ NỘI","0106657349",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ CÔNG NGHIỆP AN THỊNH PHÁT THỦ ĐÔ","Số nhà 21 ngõ 174/27 đường Võng Thị, cụm 10, Phường Bưởi, Quận Tây Hồ, Thành phố Hà Nội, Việt Nam","0107785329","Phường Bưởi","Quận Tây Hồ","Hà Nội","Việt Nam","CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ CÔNG NGHIỆP AN THỊNH PHÁT THỦ ĐÔ","TIEPVANTMANTHINH@GMAIL.COM"
"CÔNG TY TNHH COATS PHONG PHÚ","PHƯỜNG TĂNG NHƠN PHÚ B,QUẬN 9,THÀNH PHỐ HỒ CHÍ MINH","0300828098",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH BROTHER INTERNATIONAL","24/2/5 Đường 23, Khu Phố 4, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","0313415034","Phường Hiệp Bình Chánh","Thành phố Thủ Đức","Hồ Chí Minh","Việt Nam","CÔNG TY TNHH BROTHER INTERNATIONAL","doc@brotherlogistics.vn"
"CÔNG TY TNHH SEJIN VINA","THÔN TRANH XUYÊN,XÃ ĐỒNG TÂM,HUYỆN NINH GIANG,TỈNH HẢI DƯƠNG","0801094987",NULL,NULL,NULL,"Việt Nam","CÔNG TY TNHH SEJIN VINA","SONNGOC17121997@GMAIL.COM"
"Công Ty TNHH Xuất Nhập Khẩu Vật Tư Tổng Hợp Hoàng Lâm","Thôn Lộc Hà,Xã Mai Lâm,Huyện Đông Anh,Thành Phố Hà Nội","0101836351",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH YOUNG IN CLEAN WATER VINA","P1,TẦNG 2,SN 20,XÓM LẠI PHÚ MỸ MỸ ĐÌNH TỪ LIÊM HÀ NỘI","0104741588",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH GTWILL VIỆT NAM","Lô CN9, Cụm công nghiệp Gia Vân, Xã Gia Vân, Huyện Gia Viễn, Ninh Bình, Việt Nam","2700870154","Xã Gia Vân","Huyện Gia Viễn","Ninh Bình","Việt Nam","CÔNG TY TNHH GTWILL VIỆT NAM","gtwill.vn@gmail.com;log6-hanam@hailylogistics.vn;HOANMTT47@GMAIL.COM"
"CÔNG TY TNHH TKS HOÀNG NGÂN","SỐ 37 NGÕ 18 PHỐ HÀM NGHI, TỔ 19, P.CẦU DIỄN, Q.NAM TỪ LIÊM, HÀ NỘI","0105814415",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CTY TNHH MTV TỔNG CTY CNTT NAM TRIỆU","TAM HƯNG-THỦY NGUYÊN-HẢI PHÒNG","0200158227",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY LD TNHH TIẾP VẬN  & VẬN TẢI SPEEDMARK","65 TRẦN QUỐC TOẢN,-P.4,Q. TÂN BÌNH,TP. HCM","0303009932",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY TNHH XNK NGỌC THỦY NHI","149 Yên Phụ,Phường Yên Phụ,Quận Tây Hồ,Hà Nội","0106178032",NULL,NULL,NULL,"Việt Nam",NULL,NULL
"CÔNG TY CỔ PHẦN QUỐC TẾ AN LỘC PHÁT","L-34/38 Lê Đức Thọ, Phường 6, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","0305261824","Phường 6","Quận Gò Vấp","Hồ Chí Minh","Việt Nam","CÔNG TY CỔ PHẦN QUỐC TẾ AN LỘC PHÁT","SONCA.HC16@GMAIL.COM"
"CÔNG TY TNHH TƯ VẤN KỸ THUẬT  HÙNG LINH","TẦNG 5,TÒA NHÀ 29, HUỲNH THÚC KHÁNG,LÁNG HẠ ,ĐỐNG ĐA, HÀ NỘI","0101973340",NULL,NULL,NULL,"Việt Nam",NULL,NULL
